google_place_url,business_name,business_website,business_phone,intl_phone,type,sub_types,full_address,latitude,longitude,rating,user_ratings_total,google_id
https://maps.google.com/?cid=12858657127187584222,Paramount Limousine Services Ltd.,http://www.calgarylimousine.com/,(403) 804-8916,+1 403-804-8916,,"establishment,point_of_interest","1804 Crowchild Trail NW, Calgary, AB T2M 0M5, Canada",51.0683841,-114.1166397,4.9,181,ChIJ1dYww4JvcVMR3pSPcocgc7I
https://maps.google.com/?cid=10314870195000363559,Global limos & black car services,http://www.globallimos.ca/,(780) 660-0171,+1 780-660-0171,,"accounting,establishment,finance,point_of_interest,travel_agency","9004 Yellowhead Trail NW, Edmonton, AB T5B 1G2, Canada",53.5820387,-113.480941,4.6,560,ChIJ7xzsNqwjoFMRJ8pCtcrHJY8
https://maps.google.com/?cid=287453366884366640,Cascade Limousine Service,https://cascadelimo.com/,(403) 276-3505,+1 403-276-3505,,"establishment,point_of_interest","325 Skyview Ranch Rd NE, Calgary, AB T3N 0K8, Canada",51.1626668,-113.9530517,4.9,242,ChIJVVVpNdN6cVMRMPmhblA9_QM
https://maps.google.com/?cid=942727590733332702,A1 Limousine & Sedan Services,https://www.a1limoservice.ca/,(403) 399-2916,+1 403-399-2916,,"establishment,night_club,point_of_interest","205-1211 14 St SW, Calgary, AB T3C 1C4, Canada",51.04165,-114.095187,4.9,120,ChIJT3i3UZpjcVMR3sCevb89FQ0
https://maps.google.com/?cid=7965329615573913163,AM PM Limo & Party Bus Calgary,https://www.ampmlimo.ca/,(403) 475-5555,+1 403-475-5555,,"establishment,point_of_interest","2359 78 Ave NE, Calgary, AB T2E 7H6, Canada",51.1226308,-114.003038,4.7,5071,ChIJ_coh4GxkcVMRS44uTxWJim4
https://maps.google.com/?cid=7119748685516562619,Edmonton Limos,https://edmontonlimos.com/,(780) 666-1601,+1 780-666-1601,,"establishment,point_of_interest","16645 114 Ave NW, Edmonton, AB T5M 3P9, Canada",53.5627311,-113.6088749,4.9,68,ChIJsbUYSjohoFMRu-BEGrVtzmI
https://maps.google.com/?cid=391202027436617860,Premium Private Limousine,https://www.premiumlimousine.ca/,(403) 585-4349,+1 403-585-4349,,"establishment,point_of_interest","36 Coverton Close NE, Calgary, AB T3K 4P3, Canada",51.1634325,-114.0409777,4.9,90,ChIJZT4l8MdncVMRhLDF2CvUbQU
https://maps.google.com/?cid=12465966348684630845,Alberta Limo Rental Calgary & Limousine Service,https://albertalimo.ca/,(403) 992-2280,+1 403-992-2280,,"establishment,point_of_interest","11 Tararidge Cir NE, Calgary, AB T3J 3E6, Canada",51.1114386,-113.9441472,5,14,ChIJDzViQBoWomoRPRtSu1gCAK0
https://maps.google.com/?cid=9537096407968714027,Champagne Limos Ltd.,https://www.champagnelimos.ca/,(780) 803-7111,+1 780-803-7111,,"establishment,point_of_interest","7 Riel Dr, St. Albert, AB T5G 1B7, Canada",53.6282597,-113.6355034,4.8,63,ChIJnS82GBYjoFMRKw2hQaeSWoQ
https://maps.google.com/?cid=13794638954969738483,VIP Limousines,https://viplimousines.net/,(780) 695-4667,+1 780-695-4667,,"establishment,point_of_interest","17324 92 Ave NW, Edmonton, AB T5T 3C3, Canada",53.52747129999999,-113.6204049,4.9,60,ChIJR5wbYgAhoFMR86y82wpncL8
